level,unit,unitTitle,moduleId,moduleTitle,topics,id,lemma,pos,gender,plural,en,example,forms,aux,separable,reflexive,prep,case,comparative,superlative,rank,note,audio
B2,b2-01,Führung & Organisation,,,arbeit,mitarbeitergespraech,Mitarbeitergespräch,noun,das,Mitarbeitergespräche,appraisal interview,Das Mitarbeitergespräch findet einmal im Jahr statt.,,,,,,,,,,,
B2,b2-01,Führung & Organisation,,,arbeit,arbeitsbelastung,Arbeitsbelastung,noun,die,Arbeitsbelastungen,workload,Die Arbeitsbelastung ist in dieser Abteilung sehr hoch.,,,,,,,,,,,
B2,b2-01,Führung & Organisation,,,arbeit,betriebsvereinbarung,Betriebsvereinbarung,noun,die,Betriebsvereinbarungen,works agreement,In der Betriebsvereinbarung steht die neue Arbeitszeit.,,,,,,,,,,,
B2,b2-01,Führung & Organisation,,,arbeit,personalabbau,Personalabbau,noun,der,,staff reduction,Nach dem Personalabbau arbeiten hier nur noch dreißig Leute.,,,,,,,,,,,
B2,b2-01,Führung & Organisation,,,arbeit,umstrukturierung,Umstrukturierung,noun,die,Umstrukturierungen,restructuring,Bei der Umstrukturierung verliert die Abteilung zwei Stellen.,,,,,,,,,49414,,
B2,b2-01,Führung & Organisation,,,arbeit,abfindung,Abfindung,noun,die,Abfindungen,severance pay,Mit der Abfindung zahlt er seine Schulden.,,,,,,,,,12981,,
B2,b2-01,Führung & Organisation,,,arbeit,freistellung,Freistellung,noun,die,Freistellungen,release from duties,Für die Pflege der Mutter bekommt sie eine Freistellung.,,,,,,,,,,,
B2,b2-01,Führung & Organisation,,,arbeit,kompetenz,Kompetenz,noun,die,Kompetenzen,"competence, skill",Für diese Stelle fehlt mir noch eine Kompetenz.,,,,,,,,,19961,,
B2,b2-01,Führung & Organisation,,,arbeit,schulung,Schulung,noun,die,Schulungen,training course,Die Schulung dauert drei Tage und ist kostenlos.,,,,,,,,,43028,,
B2,b2-01,Führung & Organisation,,,arbeit,eigeninitiative,Eigeninitiative,noun,die,Eigeninitiativen,initiative,Ohne Eigeninitiative geht hier gar nichts.,,,,,,,,,,,
B2,b2-01,Führung & Organisation,,,arbeit,hierarchie,Hierarchie,noun,die,Hierarchien,hierarchy,In dieser Firma ist die Hierarchie sehr flach.,,,,,,,,,25681,,
B2,b2-01,Führung & Organisation,,,arbeit,schnittstelle,Schnittstelle,noun,die,Schnittstellen,interface,Ich bin die Schnittstelle zwischen zwei Abteilungen.,,,,,,,,,39956,,
B2,b2-01,Führung & Organisation,,,arbeit,arbeitsauftrag,Arbeitsauftrag,noun,der,Arbeitsaufträge,work assignment,Den Arbeitsauftrag bekomme ich jeden Morgen per E-Mail.,,,,,,,,,,,
B2,b2-01,Führung & Organisation,,,arbeit,delegieren,delegieren,verb,,,to delegate,Kleine Aufgaben delegiert meine Chefin sofort.,delegiert|delegierte|delegiert,haben,,,,,,,46254,,
B2,b2-01,Führung & Organisation,,,arbeit,koordinieren,koordinieren,verb,,,to coordinate,Sie koordiniert die Arbeit von drei Teams.,koordiniert|koordinierte|koordiniert,haben,,,,,,,18361,,
B2,b2-01,Führung & Organisation,,,arbeit,beauftragen,beauftragen,verb,,,to commission,Die Firma beauftragt eine andere Werkstatt.,beauftragt|beauftragte|beauftragt,haben,,,,,,,20624,,
B2,b2-01,Führung & Organisation,,,arbeit,beurteilen,beurteilen,verb,,,to assess,Der Chef beurteilt jeden Mitarbeiter einmal im Jahr.,beurteilt|beurteilte|beurteilt,haben,,,,,,,5878,,
B2,b2-01,Führung & Organisation,,,arbeit,anleiten,anleiten,verb,,,"to instruct, to guide",Eine Kollegin leitet die neuen Praktikanten an.,leitet an|leitete an|angeleitet,haben,true,,,,,,,,
B2,b2-01,Führung & Organisation,,,arbeit,leitend,leitend,adj,,,managerial,Meine Schwester hat eine leitende Stelle.,,,,,,,,,,,
B2,b2-01,Führung & Organisation,,,arbeit,eigenverantwortlich,eigenverantwortlich,adj,,,self-responsible,Hier arbeitet jeder sehr eigenverantwortlich.,,,,,,,,,,,
B2,b2-01,Führung & Organisation,,,arbeit,belastbar,belastbar,adj,,,resilient,Für diese Arbeit müssen Sie belastbar sein.,,,,,,,belastbarer,am belastbarsten,,,
B2,b2-01,Führung & Organisation,,,arbeit,kompetent,kompetent,adj,,,competent,Meine neue Kollegin ist sehr kompetent.,,,,,,,kompetenter,am kompetentesten,20138,,
B2,b2-02,Markt & Globalisierung,,,wirtschaft,globalisierung,Globalisierung,noun,die,Globalisierungen,globalisation,Durch die Globalisierung kommen viele Produkte aus dem Ausland.,,,,,,,,,48567,,
B2,b2-02,Markt & Globalisierung,,,wirtschaft,lieferkette,Lieferkette,noun,die,Lieferketten,supply chain,In der Lieferkette gibt es seit Monaten Probleme.,,,,,,,,,,,
B2,b2-02,Markt & Globalisierung,,,wirtschaft,rohstoff,Rohstoff,noun,der,Rohstoffe,raw material,Ohne Rohstoffe kann diese Firma nichts produzieren.,,,,,,,,,,,
B2,b2-02,Markt & Globalisierung,,,wirtschaft,binnenmarkt,Binnenmarkt,noun,der,Binnenmärkte,internal market,Im Binnenmarkt zahlen die Firmen keinen Zoll.,,,,,,,,,,,
B2,b2-02,Markt & Globalisierung,,,wirtschaft,handelsbilanz,Handelsbilanz,noun,die,Handelsbilanzen,trade balance,Die Handelsbilanz wird jedes Jahr veröffentlicht.,,,,,,,,,,,
B2,b2-02,Markt & Globalisierung,,,wirtschaft,subvention,Subvention,noun,die,Subventionen,subsidy,Die Landwirtschaft bekommt jedes Jahr Subventionen.,,,,,,,,,,,
B2,b2-02,Markt & Globalisierung,,,wirtschaft,monopol,Monopol,noun,das,Monopole,monopoly,Bei der Bahn gibt es fast ein Monopol.,,,,,,,,,29789,,
B2,b2-02,Markt & Globalisierung,,,wirtschaft,mittelstand,Mittelstand,noun,der,,SME sector,Im Mittelstand arbeiten die meisten Leute hier.,,,,,,,,,,,
B2,b2-02,Markt & Globalisierung,,,wirtschaft,insolvenz,Insolvenz,noun,die,Insolvenzen,insolvency,Nach der Insolvenz verlieren alle ihre Stelle.,,,,,,,,,34783,,
B2,b2-02,Markt & Globalisierung,,,wirtschaft,fusion,Fusion,noun,die,Fusionen,merger,Nach der Fusion heißt die Firma anders.,,,,,,,,,11687,,
B2,b2-02,Markt & Globalisierung,,,wirtschaft,uebernahme,Übernahme,noun,die,Übernahmen,takeover,Nach der Übernahme ändert sich sehr viel.,,,,,,,,,13211,,
B2,b2-02,Markt & Globalisierung,,,wirtschaft,boerse,Börse,noun,die,Börsen,stock exchange,An der Börse steigen die Preise wieder.,,,,,,,,,9758,,
B2,b2-02,Markt & Globalisierung,,,wirtschaft,wertschoepfung,Wertschöpfung,noun,die,Wertschöpfungen,value creation,Die Wertschöpfung bleibt zum Teil in der Stadt.,,,,,,,,,,,
B2,b2-02,Markt & Globalisierung,,,wirtschaft,konjunktur,Konjunktur,noun,die,Konjunkturen,economic climate,Die Konjunktur ist zurzeit nicht besonders gut.,,,,,,,,,,,
B2,b2-02,Markt & Globalisierung,,,wirtschaft,rezession,Rezession,noun,die,Rezessionen,recession,In der Rezession sparen die Leute mehr.,,,,,,,,,27558,,
B2,b2-02,Markt & Globalisierung,,,wirtschaft,kaufverhalten,Kaufverhalten,noun,das,Kaufverhalten,buying behaviour,Das Kaufverhalten der jungen Leute ändert sich schnell.,,,,,,,,,,,
B2,b2-02,Markt & Globalisierung,,,wirtschaft,fusionieren,fusionieren,verb,,,to merge,Die beiden Banken fusionieren im nächsten Jahr.,fusioniert|fusionierte|fusioniert,haben,,,,,,,42537,,
B2,b2-02,Markt & Globalisierung,,,wirtschaft,expandieren,expandieren,verb,,,to expand,Das Unternehmen expandiert in fünf neue Länder.,expandiert|expandierte|expandiert,haben,,,,,,,22837,,
B2,b2-02,Markt & Globalisierung,,,wirtschaft,subventionieren,subventionieren,verb,,,to subsidise,Der Staat subventioniert den öffentlichen Verkehr.,subventioniert|subventionierte|subventioniert,haben,,,,,,,,,
B2,b2-02,Markt & Globalisierung,,,wirtschaft,spekulieren,spekulieren,verb,,,to speculate,An der Börse spekuliert er mit Aktien.,spekuliert|spekulierte|spekuliert,haben,,,,,,,18211,,
B2,b2-02,Markt & Globalisierung,,,wirtschaft,wirtschaften,wirtschaften,verb,,,to manage economically,Die Gemeinde wirtschaftet seit Jahren sehr sparsam.,wirtschaftet|wirtschaftete|gewirtschaftet,haben,,,,,,,,,
B2,b2-02,Markt & Globalisierung,,,wirtschaft,konjunkturell,konjunkturell,adj,,,cyclical,Die Probleme sind konjunkturell und gehen vorbei.,,,,,,,,,,,
B2,b2-02,Markt & Globalisierung,,,wirtschaft,insolvent,insolvent,adj,,,insolvent,Die Firma ist seit letzter Woche insolvent.,,,,,,,,,,,
B2,b2-02,Markt & Globalisierung,,,wirtschaft,global,global,adj,,,global,Diese Firma arbeitet global und hat Kunden überall.,,,,,,,globaler,am globalsten,9861,,
B2,b2-02,Markt & Globalisierung,,,wirtschaft,mittelstaendisch,mittelständisch,adj,,,medium-sized,Mein Mann arbeitet in einem mittelständischen Betrieb.,,,,,,,,,,,
B2,b2-03,Vertrag & Haftung,,,recht,klausel,Klausel,noun,die,Klauseln,clause,Diese Klausel im Vertrag verstehe ich nicht.,,,,,,,,,25844,,
B2,b2-03,Vertrag & Haftung,,,recht,vertragsstrafe,Vertragsstrafe,noun,die,Vertragsstrafen,contractual penalty,Im Vertrag steht auch eine Vertragsstrafe.,,,,,,,,,,,
B2,b2-03,Vertrag & Haftung,,,recht,haftungsausschluss,Haftungsausschluss,noun,der,Haftungsausschlüsse,disclaimer,Der Haftungsausschluss steht ganz unten im Vertrag.,,,,,,,,,,,
B2,b2-03,Vertrag & Haftung,,,recht,vollstreckung,Vollstreckung,noun,die,Vollstreckungen,enforcement,Nach dem Urteil kommt die Vollstreckung.,,,,,,,,,45595,,
B2,b2-03,Vertrag & Haftung,,,recht,berufung,Berufung,noun,die,Berufungen,appeal,Gegen das Urteil legt er Berufung ein.,,,,,,,,,6983,,
B2,b2-03,Vertrag & Haftung,,,recht,instanz,Instanz,noun,die,Instanzen,"instance, court level",In der zweiten Instanz entscheidet ein anderes Gericht.,,,,,,,,,35655,,
B2,b2-03,Vertrag & Haftung,,,recht,gutachten,Gutachten,noun,das,Gutachten,expert report,Das Gutachten vom Arzt liegt beim Amt.,,,,,,,,,11832,,
B2,b2-03,Vertrag & Haftung,,,recht,rechtsprechung,Rechtsprechung,noun,die,Rechtsprechungen,case law,Die Rechtsprechung ist bei diesem Thema sehr klar.,,,,,,,,,43731,,
B2,b2-03,Vertrag & Haftung,,,recht,vertragspartner,Vertragspartner,noun,der,Vertragspartner,contracting party,Beide Vertragspartner unterschreiben heute.,,,,,,,,,,,
B2,b2-03,Vertrag & Haftung,,,recht,fahrlaessigkeit,Fahrlässigkeit,noun,die,Fahrlässigkeiten,negligence,Bei Fahrlässigkeit zahlt die Versicherung weniger.,,,,,,,,,28923,,
B2,b2-03,Vertrag & Haftung,,,recht,vorsatz,Vorsatz,noun,der,Vorsätze,intent,Der Richter sieht hier keinen Vorsatz.,,,,,,,,,18993,,
B2,b2-03,Vertrag & Haftung,,,recht,schlichtung,Schlichtung,noun,die,Schlichtungen,arbitration,Vor dem Gericht versuchen wir eine Schlichtung.,,,,,,,,,,,
B2,b2-03,Vertrag & Haftung,,,recht,mediation,Mediation,noun,die,Mediationen,mediation,Bei der Mediation hilft eine dritte Person.,,,,,,,,,,,
B2,b2-03,Vertrag & Haftung,,,recht,rechtsmittel,Rechtsmittel,noun,das,Rechtsmittel,legal remedy,Gegen diesen Bescheid gibt es kein Rechtsmittel.,,,,,,,,,,,
B2,b2-03,Vertrag & Haftung,,,recht,verjaehrung,Verjährung,noun,die,Verjährungen,limitation period,Nach drei Jahren kommt die Verjährung.,,,,,,,,,,,
B2,b2-03,Vertrag & Haftung,,,recht,anfechten,anfechten,verb,,,to contest,Den Bescheid will er vor Gericht anfechten.,ficht an|focht an|angefochten,haben,true,,,,,,32329,,
B2,b2-03,Vertrag & Haftung,,,recht,vollstrecken,vollstrecken,verb,,,to enforce,Das Gericht vollstreckt das Urteil im Mai.,vollstreckt|vollstreckte|vollstreckt,haben,,,,,,,35553,,
B2,b2-03,Vertrag & Haftung,,,recht,schlichten,schlichten,verb,,,"to settle, to arbitrate",Der Betriebsrat schlichtet den Streit im Team.,schlichtet|schlichtete|geschlichtet,haben,,,,,,,28247,,
B2,b2-03,Vertrag & Haftung,,,recht,verpflichten,verpflichten,verb,,,to oblige,Der Vertrag verpflichtet mich zu drei Jahren.,verpflichtet|verpflichtete|verpflichtet,haben,,,,,,,18136,,
B2,b2-03,Vertrag & Haftung,,,recht,auslegen,auslegen,verb,,,to interpret,Diesen Satz legt das Gericht anders aus.,legt aus|legte aus|ausgelegt,haben,true,,,,,,25108,,
B2,b2-03,Vertrag & Haftung,,,recht,haftbar,haftbar,adj,,,liable,Für den Schaden ist der Vermieter haftbar.,,,,,,,,,42025,,
B2,b2-03,Vertrag & Haftung,,,recht,rechtskraeftig,rechtskräftig,adj,,,legally binding,Seit Montag ist das Urteil rechtskräftig.,,,,,,,,,34018,,
B2,b2-03,Vertrag & Haftung,,,recht,fahrlaessig,fahrlässig,adj,,,negligent,"Dieses Verhalten ist fahrlässig, aber nicht kriminell.",,,,,,,fahrlässiger,am fahrlässigsten,38597,,
B2,b2-03,Vertrag & Haftung,,,recht,vertraglich,vertraglich,adj,,,contractual,Das steht so vertraglich im Mietvertrag.,,,,,,,,,43110,,
B2,b2-03,Vertrag & Haftung,,,recht,zulaessig,zulässig,adj,,,permissible,Diese Klausel ist rechtlich nicht zulässig.,,,,,,,,,28481,,
B2,b2-04,Staat & Verwaltung,,,politik,foederalismus,Föderalismus,noun,der,,federalism,Der Föderalismus gibt den Ländern viele Rechte.,,,,,,,,,,,
B2,b2-04,Staat & Verwaltung,,,politik,gewaltenteilung,Gewaltenteilung,noun,die,,separation of powers,Die Gewaltenteilung schützt die Bürger vor dem Staat.,,,,,,,,,,,
B2,b2-04,Staat & Verwaltung,,,politik,legislative,Legislative,noun,die,Legislativen,legislature,Die Legislative macht die Gesetze.,,,,,,,,,,,
B2,b2-04,Staat & Verwaltung,,,politik,exekutive,Exekutive,noun,die,Exekutiven,executive,Zur Exekutive gehören Polizei und Verwaltung.,,,,,,,,,,,
B2,b2-04,Staat & Verwaltung,,,politik,volksentscheid,Volksentscheid,noun,der,Volksentscheide,referendum,Über die neue Straße gibt es einen Volksentscheid.,,,,,,,,,,,
B2,b2-04,Staat & Verwaltung,,,politik,buergerbeteiligung,Bürgerbeteiligung,noun,die,Bürgerbeteiligungen,citizen participation,Bei der Bürgerbeteiligung darf jeder seine Meinung sagen.,,,,,,,,,,,
B2,b2-04,Staat & Verwaltung,,,politik,lobby,Lobby,noun,die,Lobbys,lobby,Die Lobby der Autofirmen ist sehr stark.,,,,,,,,,8143,,
B2,b2-04,Staat & Verwaltung,,,politik,amtszeit,Amtszeit,noun,die,Amtszeiten,term of office,Seine Amtszeit dauert noch zwei Jahre.,,,,,,,,,21380,,
B2,b2-04,Staat & Verwaltung,,,politik,kabinett,Kabinett,noun,das,Kabinette,cabinet,Das Kabinett trifft sich jeden Mittwoch.,,,,,,,,,14873,,
B2,b2-04,Staat & Verwaltung,,,politik,fraktion,Fraktion,noun,die,Fraktionen,parliamentary group,Die Fraktion im Parlament ist sehr klein.,,,,,,,,,29270,,
B2,b2-04,Staat & Verwaltung,,,politik,mandat,Mandat,noun,das,Mandate,"seat, mandate",Sein Mandat verliert er nach der Wahl.,,,,,,,,,28102,,
B2,b2-04,Staat & Verwaltung,,,politik,reform,Reform,noun,die,Reformen,reform,Die Reform der Rente kommt nächstes Jahr.,,,,,,,,,27112,,
B2,b2-04,Staat & Verwaltung,,,politik,haushalt,Haushalt,noun,der,Haushalte,budget,Der Haushalt der Stadt ist dieses Jahr knapp.,,,,,,,,,8263,,
B2,b2-04,Staat & Verwaltung,,,politik,sozialstaat,Sozialstaat,noun,der,Sozialstaaten,welfare state,Der Sozialstaat hilft Menschen ohne Arbeit.,,,,,,,,,,,
B2,b2-04,Staat & Verwaltung,,,politik,souveraenitaet,Souveränität,noun,die,Souveränitäten,sovereignty,Über die Souveränität diskutieren die Politiker seit Jahren.,,,,,,,,,37550,,
B2,b2-04,Staat & Verwaltung,,,politik,diplomatie,Diplomatie,noun,die,,diplomacy,In der Diplomatie braucht man sehr viel Geduld.,,,,,,,,,17025,,
B2,b2-04,Staat & Verwaltung,,,politik,abkommen,Abkommen,noun,das,Abkommen,"agreement, treaty",Das Abkommen unterschreiben die beiden Länder morgen.,,,,,,,,,8237,,
B2,b2-04,Staat & Verwaltung,,,politik,reformieren,reformieren,verb,,,to reform,Die Regierung reformiert die Schulen im Land.,reformiert|reformierte|reformiert,haben,,,,,,,,,
B2,b2-04,Staat & Verwaltung,,,politik,verabschieden,verabschieden,verb,,,"to pass, to adopt",Das Parlament verabschiedet heute den Haushalt.,verabschiedet|verabschiedete|verabschiedet,haben,,,,,,,3023,,
B2,b2-04,Staat & Verwaltung,,,politik,ratifizieren,ratifizieren,verb,,,to ratify,Die Länder ratifizieren das Abkommen im Herbst.,ratifiziert|ratifizierte|ratifiziert,haben,,,,,,,,,
B2,b2-04,Staat & Verwaltung,,,politik,foederal,föderal,adj,,,federal,Der Staat ist hier föderal.,,,,,,,föderaler,am föderalsten,,,
B2,b2-04,Staat & Verwaltung,,,politik,parlamentarisch,parlamentarisch,adj,,,parliamentary,Wir leben in einer parlamentarischen Demokratie.,,,,,,,,,,,
B2,b2-04,Staat & Verwaltung,,,politik,ueberparteilich,überparteilich,adj,,,non-partisan,Der Verein arbeitet überparteilich und ohne Lobby.,,,,,,,,,,,
B2,b2-04,Staat & Verwaltung,,,politik,international,international,adj,,,international,Diese Forschung ist heute völlig international.,,,,,,,,,9141,,
B2,b2-04,Staat & Verwaltung,,,politik,innenpolitisch,innenpolitisch,adj,,,domestic-political,Innenpolitisch gibt es gerade viel Streit.,,,,,,,,,,,
B2,b2-05,Wandel & Demografie,,,gesellschaft,demografie,Demografie,noun,die,Demografien,demography,Die Demografie im Land ändert sich stark.,,,,,,,,,,,
B2,b2-05,Wandel & Demografie,,,gesellschaft,ueberalterung,Überalterung,noun,die,Überalterungen,population ageing,Gegen die Überalterung hilft nur Zuwanderung.,,,,,,,,,,,
B2,b2-05,Wandel & Demografie,,,gesellschaft,geburtenrate,Geburtenrate,noun,die,Geburtenraten,birth rate,Die Geburtenrate ist seit Jahren sehr niedrig.,,,,,,,,,,,
B2,b2-05,Wandel & Demografie,,,gesellschaft,landflucht,Landflucht,noun,die,Landfluchten,rural exodus,Durch die Landflucht werden die Dörfer kleiner.,,,,,,,,,,,
B2,b2-05,Wandel & Demografie,,,gesellschaft,urbanisierung,Urbanisierung,noun,die,Urbanisierungen,urbanisation,Die Urbanisierung bringt viele Menschen in die Städte.,,,,,,,,,,,
B2,b2-05,Wandel & Demografie,,,gesellschaft,milieu,Milieu,noun,das,Milieus,social milieu,In diesem Milieu wachsen die Kinder anders auf.,,,,,,,,,26547,,
B2,b2-05,Wandel & Demografie,,,gesellschaft,aufstieg,Aufstieg,noun,der,Aufstiege,"rise, upward mobility",Der soziale Aufstieg ist ohne Schulabschluss schwer.,,,,,,,,,9198,,
B2,b2-05,Wandel & Demografie,,,gesellschaft,abstieg,Abstieg,noun,der,Abstiege,"decline, downward mobility",Vor dem sozialen Abstieg haben viele Leute Angst.,,,,,,,,,23507,,
B2,b2-05,Wandel & Demografie,,,gesellschaft,wertewandel,Wertewandel,noun,der,Wertewandel,change in values,Der Wertewandel zeigt sich bei den jungen Leuten.,,,,,,,,,,,
B2,b2-05,Wandel & Demografie,,,gesellschaft,individualisierung,Individualisierung,noun,die,Individualisierungen,individualisation,Die Individualisierung macht die Familien kleiner.,,,,,,,,,,,
B2,b2-05,Wandel & Demografie,,,gesellschaft,zivilgesellschaft,Zivilgesellschaft,noun,die,Zivilgesellschaften,civil society,Die Zivilgesellschaft hilft bei vielen Problemen.,,,,,,,,,,,
B2,b2-05,Wandel & Demografie,,,gesellschaft,gemeinwohl,Gemeinwohl,noun,das,,common good,Der Verein arbeitet nur für das Gemeinwohl.,,,,,,,,,42273,,
B2,b2-05,Wandel & Demografie,,,gesellschaft,tabu,Tabu,noun,das,Tabus,taboo,Über Geld zu reden ist hier ein Tabu.,,,,,,,,,10534,,
B2,b2-05,Wandel & Demografie,,,gesellschaft,norm,Norm,noun,die,Normen,norm,Diese Norm gilt bei uns seit Jahren.,,,,,,,,,15134,,
B2,b2-05,Wandel & Demografie,,,gesellschaft,rollenbild,Rollenbild,noun,das,Rollenbilder,"role model, gender role",Das alte Rollenbild ändert sich langsam.,,,,,,,,,,,
B2,b2-05,Wandel & Demografie,,,gesellschaft,generationenvertrag,Generationenvertrag,noun,der,Generationenverträge,generational contract,Der Generationenvertrag funktioniert nur mit vielen Kindern.,,,,,,,,,,,
B2,b2-05,Wandel & Demografie,,,gesellschaft,altern,altern,verb,,,to age,Die Bevölkerung altert immer schneller.,altert|alterte|gealtert,sein,,,,,,,14905,,
B2,b2-05,Wandel & Demografie,,,gesellschaft,abwandern,abwandern,verb,,,to move away,Junge Leute wandern aus dem Dorf ab.,wandert ab|wanderte ab|abgewandert,sein,true,,,,,,,,
B2,b2-05,Wandel & Demografie,,,gesellschaft,praegen,prägen,verb,,,"to shape, to form",Die Familie prägt einen Menschen sehr stark.,prägt|prägte|geprägt,haben,,,,,,,29060,,
B2,b2-05,Wandel & Demografie,,,gesellschaft,verdraengen,verdrängen,verb,,,"to push out, to displace",Große Firmen verdrängen die kleinen Läden.,verdrängt|verdrängte|verdrängt,haben,,,,,,,14514,,
B2,b2-05,Wandel & Demografie,,,gesellschaft,demografisch,demografisch,adj,,,demographic,Die demografische Entwicklung macht vielen Sorgen.,,,,,,,,,,,
B2,b2-05,Wandel & Demografie,,,gesellschaft,gesellschaftlich,gesellschaftlich,adj,,,"social, societal","Das ist ein gesellschaftliches Problem, kein privates.",,,,,,,,,30813,,
B2,b2-05,Wandel & Demografie,,,gesellschaft,konservativ,konservativ,adj,,,conservative,Meine Eltern denken sehr konservativ.,,,,,,,konservativer,am konservativsten,23130,,
B2,b2-05,Wandel & Demografie,,,gesellschaft,liberal,liberal,adj,,,liberal,In dieser Frage ist sie eher liberal.,,,,,,,liberaler,am liberalsten,39221,,
B2,b2-05,Wandel & Demografie,,,gesellschaft,traditionsbewusst,traditionsbewusst,adj,,,traditional-minded,Mein Großvater ist sehr traditionsbewusst.,,,,,,,traditionsbewusster,am traditionsbewusstesten,,,
B2,b2-06,Klimapolitik & Ressourcen,,,umwelt,treibhausgas,Treibhausgas,noun,das,Treibhausgase,greenhouse gas,Der Verkehr macht einen großen Teil der Treibhausgase aus.,,,,,,,,,,,
B2,b2-06,Klimapolitik & Ressourcen,,,umwelt,emissionshandel,Emissionshandel,noun,der,,emissions trading,Beim Emissionshandel kaufen Firmen Rechte für Abgase.,,,,,,,,,,,
B2,b2-06,Klimapolitik & Ressourcen,,,umwelt,klimaneutralitaet,Klimaneutralität,noun,die,,climate neutrality,Bis 2045 will das Land Klimaneutralität erreichen.,,,,,,,,,,,
B2,b2-06,Klimapolitik & Ressourcen,,,umwelt,erderwaermung,Erderwärmung,noun,die,Erderwärmungen,global warming,Die Erderwärmung bringt uns längere Dürren.,,,,,,,,,43006,,
B2,b2-06,Klimapolitik & Ressourcen,,,umwelt,artenvielfalt,Artenvielfalt,noun,die,,biodiversity,Auf dieser Wiese ist die Artenvielfalt besonders groß.,,,,,,,,,,,
B2,b2-06,Klimapolitik & Ressourcen,,,umwelt,oekosystem,Ökosystem,noun,das,Ökosysteme,ecosystem,Ein Ökosystem braucht viele verschiedene Tiere und Pflanzen.,,,,,,,,,31548,,
B2,b2-06,Klimapolitik & Ressourcen,,,umwelt,kreislaufwirtschaft,Kreislaufwirtschaft,noun,die,Kreislaufwirtschaften,circular economy,In der Kreislaufwirtschaft wird fast alles wieder benutzt.,,,,,,,,,,,
B2,b2-06,Klimapolitik & Ressourcen,,,umwelt,ressourcenverbrauch,Ressourcenverbrauch,noun,der,Ressourcenverbräuche,resource consumption,Unser Ressourcenverbrauch ist viel zu hoch.,,,,,,,,,,,
